[09/Aug/2026:03:11:07 +0000] - 502 502 - GET http ai.know.mn "/" [Client 172.18.0.1] [Length 556] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "-"
[09/Aug/2026:11:18:32 +0000] - 200 200 - GET http ai.know.mn "/api/v1/configs/models" [Client 172.18.0.1] [Length 128] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/"
[09/Aug/2026:11:18:32 +0000] - 200 200 - GET http ai.know.mn "/api/v1/models/base/tags" [Client 172.18.0.1] [Length 2] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/"
[09/Aug/2026:11:18:32 +0000] - 200 200 - GET http ai.know.mn "/api/v1/models/base?" [Client 172.18.0.1] [Length 2] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/"
[09/Aug/2026:11:18:32 +0000] - 200 200 - GET http ai.know.mn "/api/models/base?" [Client 172.18.0.1] [Length 375] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/"
[09/Aug/2026:11:18:32 +0000] - 200 200 - GET http ai.know.mn "/api/models?" [Client 172.18.0.1] [Length 503] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/"
[09/Aug/2026:11:18:32 +0000] - 200 200 - GET http ai.know.mn "/api/v1/configs/models" [Client 172.18.0.1] [Length 128] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/"
[09/Aug/2026:11:18:39 +0000] - 200 200 - GET http ai.know.mn "/ollama/api/tags/0" [Client 172.18.0.1] [Length 406] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/"
[09/Aug/2026:11:19:24 +0000] - 200 200 - GET http ai.know.mn "/_app/version.json" [Client 172.18.0.1] [Length 54] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/"
[09/Aug/2026:11:19:42 +0000] - 200 200 - GET http ai.know.mn "/_app/version.json" [Client 172.18.0.1] [Length 54] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/"
[09/Aug/2026:11:20:24 +0000] - 200 200 - GET http ai.know.mn "/_app/version.json" [Client 172.18.0.1] [Length 54] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/"
[09/Aug/2026:11:20:42 +0000] - 200 200 - GET http ai.know.mn "/_app/version.json" [Client 172.18.0.1] [Length 54] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/"
[09/Aug/2026:11:21:24 +0000] - 200 200 - GET http ai.know.mn "/_app/version.json" [Client 172.18.0.1] [Length 54] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/"
[09/Aug/2026:11:21:42 +0000] - 200 200 - GET http ai.know.mn "/_app/version.json" [Client 172.18.0.1] [Length 54] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/"
[09/Aug/2026:11:22:24 +0000] - 200 200 - GET http ai.know.mn "/_app/version.json" [Client 172.18.0.1] [Length 54] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/"
[09/Aug/2026:11:22:42 +0000] - 200 200 - GET http ai.know.mn "/_app/version.json" [Client 172.18.0.1] [Length 54] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/"
[09/Aug/2026:11:23:24 +0000] - 200 200 - GET http ai.know.mn "/_app/version.json" [Client 172.18.0.1] [Length 54] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/"
[09/Aug/2026:11:23:42 +0000] - 200 200 - GET http ai.know.mn "/_app/version.json" [Client 172.18.0.1] [Length 54] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/"
[09/Aug/2026:11:24:24 +0000] - 200 200 - GET http ai.know.mn "/_app/version.json" [Client 172.18.0.1] [Length 54] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/"
[09/Aug/2026:11:24:42 +0000] - 200 200 - GET http ai.know.mn "/_app/version.json" [Client 172.18.0.1] [Length 54] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/"
[09/Aug/2026:11:25:24 +0000] - 200 200 - GET http ai.know.mn "/_app/version.json" [Client 172.18.0.1] [Length 54] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/"
[09/Aug/2026:11:25:42 +0000] - 200 200 - GET http ai.know.mn "/_app/version.json" [Client 172.18.0.1] [Length 54] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/"
[09/Aug/2026:11:26:24 +0000] - 200 200 - GET http ai.know.mn "/_app/version.json" [Client 172.18.0.1] [Length 54] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/"
[09/Aug/2026:11:26:42 +0000] - 200 200 - GET http ai.know.mn "/_app/version.json" [Client 172.18.0.1] [Length 54] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/"
[09/Aug/2026:11:27:24 +0000] - 200 200 - GET http ai.know.mn "/_app/version.json" [Client 172.18.0.1] [Length 54] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/"
[09/Aug/2026:11:27:42 +0000] - 200 200 - GET http ai.know.mn "/_app/version.json" [Client 172.18.0.1] [Length 54] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/"
[09/Aug/2026:11:28:24 +0000] - 200 200 - GET http ai.know.mn "/_app/version.json" [Client 172.18.0.1] [Length 54] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/"
[09/Aug/2026:11:28:42 +0000] - 200 200 - GET http ai.know.mn "/_app/version.json" [Client 172.18.0.1] [Length 54] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/"
[09/Aug/2026:11:29:24 +0000] - 200 200 - GET http ai.know.mn "/_app/version.json" [Client 172.18.0.1] [Length 54] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/"
[09/Aug/2026:11:29:42 +0000] - 200 200 - GET http ai.know.mn "/_app/version.json" [Client 172.18.0.1] [Length 54] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/"
[09/Aug/2026:11:29:45 +0000] - 200 200 - POST http ai.know.mn "/ollama/api/pull/0" [Client 172.18.0.1] [Length 1717616] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/"
[09/Aug/2026:11:29:46 +0000] - 200 200 - GET http ai.know.mn "/api/models?" [Client 172.18.0.1] [Length 636] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/"
[09/Aug/2026:11:30:15 +0000] - 304 304 - GET http ai.know.mn "/" [Client 172.18.0.1] [Length 0] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/error"
[09/Aug/2026:11:30:15 +0000] - 101 101 - GET http ai.know.mn "/ws/socket.io/?EIO=4&transport=websocket" [Client 172.18.0.1] [Length 476] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "-"
[09/Aug/2026:11:30:15 +0000] - 200 200 - GET http ai.know.mn "/manifest.json" [Client 172.18.0.1] [Length 474] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/"
[09/Aug/2026:11:30:15 +0000] - 200 200 - GET http ai.know.mn "/api/config" [Client 172.18.0.1] [Length 1571] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/"
[09/Aug/2026:11:30:15 +0000] - 200 200 - GET http ai.know.mn "/api/v1/auths/" [Client 172.18.0.1] [Length 842] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/"
[09/Aug/2026:11:30:15 +0000] - 200 200 - GET http ai.know.mn "/api/version" [Client 172.18.0.1] [Length 39] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/"
[09/Aug/2026:11:30:15 +0000] - 200 200 - GET http ai.know.mn "/api/config" [Client 172.18.0.1] [Length 1571] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/"
[09/Aug/2026:11:30:15 +0000] - 200 200 - POST http ai.know.mn "/api/v1/auths/update/timezone" [Client 172.18.0.1] [Length 15] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/"
[09/Aug/2026:11:30:15 +0000] - 200 200 - GET http ai.know.mn "/api/v1/chats/pinned" [Client 172.18.0.1] [Length 2] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/"
[09/Aug/2026:11:30:15 +0000] - 200 200 - GET http ai.know.mn "/api/v1/chats/?page=1" [Client 172.18.0.1] [Length 2] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/"
[09/Aug/2026:11:30:15 +0000] - 200 200 - GET http ai.know.mn "/api/v1/chats/all/tags" [Client 172.18.0.1] [Length 2] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/"
[09/Aug/2026:11:30:15 +0000] - 200 200 - GET http ai.know.mn "/api/v1/configs/banners" [Client 172.18.0.1] [Length 2] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/"
[09/Aug/2026:11:30:15 +0000] - 200 200 - GET http ai.know.mn "/api/v1/users/user/settings" [Client 172.18.0.1] [Length 53] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/"
[09/Aug/2026:11:30:15 +0000] - 200 200 - GET http ai.know.mn "/api/v1/notes/pinned" [Client 172.18.0.1] [Length 2] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/"
[09/Aug/2026:11:30:15 +0000] - 200 200 - GET http ai.know.mn "/api/v1/folders/" [Client 172.18.0.1] [Length 2] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/"
[09/Aug/2026:11:30:15 +0000] - 304 304 - GET http ai.know.mn "/static/favicon.png" [Client 172.18.0.1] [Length 0] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/"
[09/Aug/2026:11:30:15 +0000] - 200 200 - GET http ai.know.mn "/api/v1/tools/" [Client 172.18.0.1] [Length 2] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/"
[09/Aug/2026:11:30:15 +0000] - 200 200 - GET http ai.know.mn "/api/v1/folders/shared" [Client 172.18.0.1] [Length 2] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/"
[09/Aug/2026:11:30:15 +0000] - 200 200 - GET http ai.know.mn "/api/v1/folders/" [Client 172.18.0.1] [Length 2] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/"
[09/Aug/2026:11:30:15 +0000] - 200 200 - GET http ai.know.mn "/api/v1/folders/" [Client 172.18.0.1] [Length 2] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/"
[09/Aug/2026:11:30:15 +0000] - 200 200 - GET http ai.know.mn "/api/v1/folders/shared" [Client 172.18.0.1] [Length 2] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/"
[09/Aug/2026:11:30:15 +0000] - 200 200 - GET http ai.know.mn "/api/v1/folders/shared" [Client 172.18.0.1] [Length 2] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/"
[09/Aug/2026:11:30:15 +0000] - 200 200 - GET http ai.know.mn "/api/v1/users/2b9a4ee5-bb91-4c35-bbdb-e89d5af9e13d/profile/image" [Client 172.18.0.1] [Length 7858] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/"
[09/Aug/2026:11:30:15 +0000] - 200 200 - GET http ai.know.mn "/api/models?" [Client 172.18.0.1] [Length 636] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/"
[09/Aug/2026:11:30:15 +0000] - 200 200 - GET http ai.know.mn "/api/v1/terminals/" [Client 172.18.0.1] [Length 2] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/"
[09/Aug/2026:11:30:15 +0000] - 200 200 - GET http ai.know.mn "/api/v1/functions/" [Client 172.18.0.1] [Length 2] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/"
[09/Aug/2026:11:30:15 +0000] - 302 302 - GET http ai.know.mn "/api/v1/models/model/profile/image?id=codellama:7b&lang=en-US" [Client 172.18.0.1] [Length 0] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/"
[09/Aug/2026:11:30:15 +0000] - 304 304 - GET http ai.know.mn "/static/favicon.png" [Client 172.18.0.1] [Length 0] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/"
[09/Aug/2026:11:30:15 +0000] - 200 200 - GET http ai.know.mn "/api/v1/skills/" [Client 172.18.0.1] [Length 2] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/"
[09/Aug/2026:11:30:16 +0000] - 200 200 - GET http ai.know.mn "/api/version/updates" [Client 172.18.0.1] [Length 38] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/"
[09/Aug/2026:11:30:18 +0000] - 200 200 - GET http ai.know.mn "/ollama/api/version" [Client 172.18.0.1] [Length 20] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/"
[09/Aug/2026:11:30:18 +0000] - 302 302 - GET http ai.know.mn "/api/v1/models/model/profile/image?id=qwen2.5-coder:7b&lang=en-US" [Client 172.18.0.1] [Length 0] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/"
[09/Aug/2026:11:30:18 +0000] - 302 302 - GET http ai.know.mn "/api/v1/models/model/profile/image?id=arena-model&lang=en-US" [Client 172.18.0.1] [Length 0] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/"
[09/Aug/2026:11:30:18 +0000] - 200 200 - GET http ai.know.mn "/api/models?" [Client 172.18.0.1] [Length 636] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/"
[09/Aug/2026:11:30:42 +0000] - 200 200 - GET http ai.know.mn "/_app/version.json" [Client 172.18.0.1] [Length 54] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/"
[09/Aug/2026:11:30:50 +0000] - 200 200 - POST http ai.know.mn "/api/chat/completions" [Client 172.18.0.1] [Length 116] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/"
[09/Aug/2026:11:30:50 +0000] - 200 200 - GET http ai.know.mn "/api/v1/chats/pinned" [Client 172.18.0.1] [Length 2] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/"
[09/Aug/2026:11:30:50 +0000] - 200 200 - GET http ai.know.mn "/api/v1/chats/?page=1" [Client 172.18.0.1] [Length 169] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/"
[09/Aug/2026:11:30:50 +0000] - 200 200 - GET http ai.know.mn "/api/v1/chats/pinned" [Client 172.18.0.1] [Length 2] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/"
[09/Aug/2026:11:30:50 +0000] - 200 200 - GET http ai.know.mn "/api/v1/chats/?page=1" [Client 172.18.0.1] [Length 169] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/"
[09/Aug/2026:11:30:50 +0000] - 200 200 - GET http ai.know.mn "/api/v1/chats/?page=1" [Client 172.18.0.1] [Length 169] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/c/aa5c7fcc-c60f-4be4-98f1-7f0648d7bffc"
[09/Aug/2026:11:30:50 +0000] - 200 200 - GET http ai.know.mn "/api/v1/folders/" [Client 172.18.0.1] [Length 2] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/"
[09/Aug/2026:11:30:50 +0000] - 200 200 - GET http ai.know.mn "/api/v1/folders/shared" [Client 172.18.0.1] [Length 2] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/"
[09/Aug/2026:11:31:15 +0000] - 200 200 - GET http ai.know.mn "/_app/version.json" [Client 172.18.0.1] [Length 54] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/c/aa5c7fcc-c60f-4be4-98f1-7f0648d7bffc"
[09/Aug/2026:11:31:18 +0000] - 200 200 - GET http ai.know.mn "/api/v1/chats/?page=1" [Client 172.18.0.1] [Length 179] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/"
[09/Aug/2026:11:31:18 +0000] - 200 200 - GET http ai.know.mn "/api/v1/chats/?page=1" [Client 172.18.0.1] [Length 179] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/c/aa5c7fcc-c60f-4be4-98f1-7f0648d7bffc"
[09/Aug/2026:11:31:20 +0000] - 200 200 - GET http ai.know.mn "/api/v1/chats/pinned" [Client 172.18.0.1] [Length 2] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/"
[09/Aug/2026:11:31:20 +0000] - 200 200 - GET http ai.know.mn "/api/v1/chats/?page=1" [Client 172.18.0.1] [Length 180] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/"
[09/Aug/2026:11:31:20 +0000] - 200 200 - GET http ai.know.mn "/api/v1/chats/pinned" [Client 172.18.0.1] [Length 2] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/c/aa5c7fcc-c60f-4be4-98f1-7f0648d7bffc"
[09/Aug/2026:11:31:20 +0000] - 200 200 - GET http ai.know.mn "/api/v1/chats/?page=1" [Client 172.18.0.1] [Length 180] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/c/aa5c7fcc-c60f-4be4-98f1-7f0648d7bffc"
[09/Aug/2026:11:31:20 +0000] - 200 200 - GET http ai.know.mn "/api/v1/folders/" [Client 172.18.0.1] [Length 2] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/"
